[Header]
; MPMS3 Data File (default extension .dat)
; Copyright (c) 2007, Quantum Design, Inc. All rights reserved.

This is an example Quantum Design data file. The data was generated with:
MagentroData.sim_data(np.linspace(1., 100., 100), np.linspace(20., 100., 5), sigma_m=5e-5, random_seed=0)

... (other info)

INFO,0.10,SAMPLE_MASS

... (other info)

[Data]
Comment,Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
,31.999999103473787,99.99999861660955,0.009850968731089085,5e-05
,33.000000954422276,100.00000066926727,0.009866293883333072,5e-05
,34.000000544462374,100.00000248688285,0.009887755901823744,5e-05
,34.99999984594294,100.00000045882325,0.009840434568894453,5e-05
,36.00000108053298,99.99999895709686,0.009636215137615268,5e-05
,36.99999850020121,99.99999972881449,0.009626046558233977,5e-05
,38.00000135757179,99.99999844456205,0.009495693721058546,5e-05
,38.99999993631597,99.99999962238361,0.009403801486116088,5e-05
,39.99999945756475,100.00000050731394,0.009346026478453786,5e-05
,41.00000074917405,100.00000058938477,0.00921114021272694,5e-05
,42.00000105989901,99.99999896825724,0.00905533005265481,5e-05
,43.00000076979543,100.00000029914565,0.008873868281206579,5e-05
,44.00000199950382,100.00000115640802,0.008730862557733456,5e-05
,45.00000108072608,100.00000175509159,0.008645157493146918,5e-05
,46.000001283506634,99.99999929920511,0.0085208684944825,5e-05
,46.99999946013606,99.99999913579998,0.008381707097335782,5e-05
,48.00000010652378,100.00000005441586,0.008243535637794898,5e-05
,49.000000562982585,99.99999707190983,0.00809782030239804,5e-05
,49.99999998225776,99.999999468966,0.007770077369628348,5e-05
,51.00000030163523,99.99999972902503,0.007774229164713445,5e-05
,52.00000042610477,99.99999954065801,0.007513370236984859,5e-05
,53.00000084424392,99.99999841612677,0.00745638614695047,5e-05
,53.99999989839111,99.9999997544489,0.007251074372475267,5e-05
,54.999999650200785,99.99999922339138,0.007098282788055151,5e-05
,55.99999917168435,100.00000075748306,0.006871477859112279,5e-05
,56.99999910826767,99.99999908152519,0.006743957343162929,5e-05
,58.00000117245123,99.99999971765487,0.006467543857210409,5e-05
,58.99999991547851,99.99999976705207,0.0064467493420787515,5e-05
,60.00000078694438,100.00000056757142,0.006206733188200844,5e-05
,60.999998702636155,99.99999745409539,0.005925499920433809,5e-05
,61.99999806183189,99.99999965937506,0.005940268399736561,5e-05
,62.99999895090877,100.00000075961515,0.005803994357843098,5e-05
,64.00000114662697,99.99999963831176,0.0055101833976404025,5e-05
,65.00000106807744,99.99999847306303,0.005449478481837859,5e-05
,66.00000033203861,100.00000032659817,0.005187370227602004,5e-05
,66.99999919782985,100.00000033668691,0.004948850492525481,5e-05
,67.99999986919735,99.9999997295106,0.004883045492981632,5e-05
,68.99999970223952,99.9999988402043,0.004757597939846535,5e-05
,69.99999965502666,99.99999925932485,0.004590050577297394,5e-05
,70.99999749393017,99.99999968624348,0.0044325103251817285,5e-05
,71.99999914207362,99.99999912446714,0.004288129759488324,5e-05
,72.99999980989112,99.99999807982165,0.004132280584823695,5e-05
,74.00000151642779,99.9999992307132,0.003961105222907166,5e-05
,75.00000016074306,99.99999993825607,0.0037947444754733452,5e-05
,76.00000140088828,99.99999949293993,0.0036670203633330607,5e-05
,76.99999960629309,99.99999992442716,0.0035209475990633614,5e-05
,77.99999974731142,100.00000008365798,0.003384457156207696,5e-05
,78.99999610057827,100.0000008965755,0.0032084986762818124,5e-05
,80.00000046333034,100.00000220382412,0.003103641743593797,5e-05
,81.00000054709567,100.00000073177884,0.00300519122811486,5e-05
,82.00000176375907,99.99999859567146,0.0028901332779968304,5e-05
,82.99999951323879,99.99999734305506,0.002748396478187711,5e-05
,84.00000009415416,99.99999990553783,0.0026227709861368635,5e-05
,84.99999929447205,100.00000007138844,0.002542507986823048,5e-05
,85.99999882374294,99.9999988381267,0.0024438584209052283,5e-05
,86.99999928689203,100.00000027203214,0.002328036528268294,5e-05
,87.99999965500147,99.99999923306041,0.002101000451411817,5e-05
,89.00000135543803,100.00000040266973,0.0020637606362933227,5e-05
,90.0000000022116,99.99999967448183,0.0020234144628406225,5e-05
,90.9999992094552,100.00000039746259,0.0019190515460468533,5e-05
,92.00000014187783,99.9999982568048,0.0018359441464773233,5e-05
,93.00000021757135,99.99999956153313,0.0017298283530168045,5e-05
,93.99999932376794,99.999999851404,0.0015870306657510985,5e-05
,95.00000114323363,99.99999857512528,0.001609818272690074,5e-05
,95.99999811165111,100.00000188233825,0.0014030179155225275,5e-05
,96.99999978645538,99.99999945922659,0.001445849830497337,5e-05
,98.00000066506607,100.00000138997173,0.001324491875471854,5e-05
,98.99999866156747,99.9999993356579,0.0011835327009932393,5e-05
,100.00000036125375,99.99999977002885,0.0011722362255320187,5e-05
